id_eje,descripcion_eje,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_siglas,descripcion_siglas,id_ods,descripcion_ods,id_meta,descripcion_meta,id_tema_general,descripcion_tema_general,id_tema_objetivo,descripcion_tema_objetivo,id_meta_rubro_propuesta,descripcion_meta_rubro_propuesta
7,Poderes y Autónomos,E046,Poder Legislativo,E046.C01,Labores Legislativas realizadas en el Congreso del Estado.,P. Legislativo,Poder Legislativo,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.7,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
3,Educación de Calidad,E003,Actividades artísticas y culturales,E003.C09,Libros publicados y difundidos (Labor editorial),IEC,Instituto Estatal de la Cultura,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
1,Seguridad y paz social,E037,Fortalecimiento de la gobernabilidad en el Estado,E037.C05,"Los Derechos Humanos al interior de Gobierno del Estado de Guanajuato, son respetados, protegidos, promovidos y garantizados",SG,Secretaría de Gobierno,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
6,Gobierno humano y eficaz,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C01,"Los instrumentos estatales, regionales, metropolitanos y municipales son elaborados y/o actualizados con los criterios de Desarrollo Urbano y Ordenamiento Ecológico Territorial (DUOET).",IPLANEG,"Instituto de Planeación, Estadística y Geografía del Estado de Guanajuato",11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.2,"11.2 Proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, mediante la ampliación de transporte público.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
1,Seguridad y paz social,E037,Fortalecimiento de la gobernabilidad en el Estado,E037.C09,"Mecanismo de coordinación en atención a la protección, el acceso a la justicia y la reparación integral de víctimas implementados.",CEAIV,Comisión Estatal de Atención Integral a Víctimas,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C08,"Mecanismos de atención integral especializados a niñas, adolescentes y mujeres víctimas de violencia sus hijas e hijos implementados",IMUG,Instituto para las Mujeres Guanajuatenses,05,Objetivo 5: Lograr la igualdad entre los géneros y empoderar a todas las mujeres y las niñas,5.2,"5.2 Eliminar todas las formas de violencia contra todas las mujeres y las niñas en los ámbitos público y privado, incluidas la trata y la explotación sexual y otros tipos de explotación.",3,Desarrollo social,3.5,Igualdad de género,3.5.1,Igualdad de género
6,Gobierno humano y eficaz,P018,Sistema de gestión social y participación ciudadana,P018.C01,Mecanismos de gestión social implementados,IPLANEG,"Instituto de Planeación, Estadística y Geografía del Estado de Guanajuato",16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.7,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C12,"Mecanismos de vinculación para la igualdad y el acceso de las niñas, adolescentes y mujeres a una vida libre de violencia implementados.",IMUG,Instituto para las Mujeres Guanajuatenses,05,Objetivo 5: Lograr la igualdad entre los géneros y empoderar a todas las mujeres y las niñas,5.2,"5.2 Eliminar todas las formas de violencia contra todas las mujeres y las niñas en los ámbitos público y privado, incluidas la trata y la explotación sexual y otros tipos de explotación.",3,Desarrollo social,3.5,Igualdad de género,3.5.1,Igualdad de género
2,Desarrollo Humano y Social,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C10,Mecanismos igualitarios para el acceso de las mujeres a espacios de participación en todos los ámbitos del desarrollo implementados,IMUG,Instituto para las Mujeres Guanajuatenses,05,Objetivo 5: Lograr la igualdad entre los géneros y empoderar a todas las mujeres y las niñas,5.1,5.1 Poner fin a todas las formas de discriminación contra todas las mujeres y las niñas en todo el mundo.,3,Desarrollo social,3.5,Igualdad de género,3.5.1,Igualdad de género
5,Desarrollo ordenado y sostenible,G006,Mejoramiento de las condiciones ambientales,G006.C04,Modelo de Industria Sustentable de insumos de la construcción implementado,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"11.6 Reducir el impacto ambiental negativo per cápita de las ciudades, lo que incluye prestar especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
4,Economía para todos,K005,Logística para los negocios,K005.C08,Naves industriales para la instalación y/o expansión de inversionistas ofertadas,SDES,Secretaría de Desarrollo Económico Sustentable,09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.2,"9.2 Promover una industrialización inclusiva y sostenible y, de aquí a 2030, aumentar de manera significativa la cuota de la industria en el empleo y el producto interno bruto, de acuerdo con las circunstancias nacionales, y duplicar su participación en los países menos adelantados.",2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
5,Desarrollo ordenado y sostenible,G006,Mejoramiento de las condiciones ambientales,G006.C05,Obras de Impacto Ambiental reguladas,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"11.6 Reducir el impacto ambiental negativo per cápita de las ciudades, lo que incluye prestar especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
2,Desarrollo Humano y Social,S019,Impulso a la infraestructura y servicios para el desarrollo comunitario y regional,S019.C02,"Obras de infraestructura básica y comunitaria, urbana y rural, ejecutadas.",SDSH,Secretaría de Desarrollo Social y Humano,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.2,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad.",4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
5,Desarrollo ordenado y sostenible,K003,Sistemas de Abastecimiento de Agua con Calidad,K003.C05,Obras de infraestructura de agua potable construidas.,CEAG,Comisión Estatal del Agua de Guanajuato,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.1,6.1 Lograr el acceso universal y equitativo al agua potable segura y asequible para todos.,4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
2,Desarrollo Humano y Social,S019,Impulso a la infraestructura y servicios para el desarrollo comunitario y regional,S019.C01,"Obras infraestructura básica, comunitaria, complementaria y productiva rural, ejecutadas",SDSH,Secretaría de Desarrollo Social y Humano,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.2,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad.",4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
5,Desarrollo ordenado y sostenible,K004,Infraestructura para el Desarrollo,K004.C01,Obras y acciones de conservación realizadas para mantener un nivel de operación optimo en carreteras y caminos del estado.,SICOM,"Secretaría de Infraestructura, Conectividad y Movilidad",09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.1,"9.1 Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas las infraestructuras regionales y transfronterizas, para apoyar el desarrollo económico y el bienestar humano, con especial hincapié en el acceso asequible y equitativo para todos.",2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
5,Desarrollo ordenado y sostenible,K006,Sistema de Plantas de Tratamiento de Aguas Residuales,K006.C02,Obras y acciones de infraestructura de drenaje y saneamiento en zonas rurales efectuadas.,CEAG,Comisión Estatal del Agua de Guanajuato,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.2,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad.",4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
5,Desarrollo ordenado y sostenible,K006,Sistema de Plantas de Tratamiento de Aguas Residuales,K006.C01,Obras y acciones de infraestructura de drenaje y saneamiento en zonas urbanas y suburbanas efectuadas.,CEAG,Comisión Estatal del Agua de Guanajuato,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.2,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad.",4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
5,Desarrollo ordenado y sostenible,K003,Sistemas de Abastecimiento de Agua con Calidad,K003.C06,"Obras y acciones orientadas a la eficiencia del servicio y a la calidad del agua, realizadas",CEAG,Comisión Estatal del Agua de Guanajuato,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.4,6.4 Aumentar el uso eficiente de los recursos hídricos en todos los sectores y asegurar la sostenibilidad de la extracción y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir considerablemente el número de personas que sufren falta de agua.,4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
5,Desarrollo ordenado y sostenible,K004,Infraestructura para el Desarrollo,K004.C06,Obras y Servicios relacionados de infraestructura ejecutados,SICOM,"Secretaría de Infraestructura, Conectividad y Movilidad",09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.1,"9.1 Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas las infraestructuras regionales y transfronterizas, para apoyar el desarrollo económico y el bienestar humano, con especial hincapié en el acceso asequible y equitativo para todos.",2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
2,Desarrollo Humano y Social,S008,Atención integral al migrante y su familia,S008.C01,"Obras, acciones sociales y proyectos productivos otorgados a los migrantes y sus familias",SMEI,Secretaría del Migrante y Enlace Internacional,01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,1.4,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación.",3,Desarrollo social,3.2,Pobreza,3.2.2,Pobreza
2,Desarrollo Humano y Social,E010,Reconstrucción del tejido social,E010.C08,Organizaciones de Asistencia Social del Estado de Guanajuato supervisadas para trabajar de conformidad con los lineamientos legales.,DIF,Sistema Estatal para el Desarrollo Integral de la Familia,10,Objetivo 10: Reducir la desigualdad en y entre los países,10.b,"10.b Alentar la asistencia oficial para el desarrollo y las corrientes financieras, incluida la inversión extranjera directa, para los Estados con mayores necesidades, en consonancia con sus planes y programas nacionales.",3,Desarrollo social,3.6,Desigualdad,3.6.1,Reducción de desigualdades
3,Educación de Calidad,P004,Gestión de centros escolares de Educación Básica,P004.C02,Órganos formales de participación social fortalecidos para la mejora del logro educativo.,SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.1,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos.",1,Educación,1.1,Educación,1.1.1,Educación
2,Desarrollo Humano y Social,S006,Asistencia y orientación alimentaria,S006.C05,Orientación alimentaria otorgada.,DIF,Sistema Estatal para el Desarrollo Integral de la Familia,02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",2.1,"2.1 Poner fin al hambre y asegurar el acceso de todas las personas, a una alimentación sana, nutritiva y suficiente durante todo el año.",3,Desarrollo social,3.7,Hambre,3.7.1,Hambre
2,Desarrollo Humano y Social,P011,Sistema estatal de información y evaluación del desarrollo,P011.C08,"Padrón estatal único de beneficiarios de programas sociales, ampliado y fortalecido",SDSH,Secretaría de Desarrollo Social y Humano,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.7,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,S006,Asistencia y orientación alimentaria,S006.C01,Paquetes de despensas entregados,DIF,Sistema Estatal para el Desarrollo Integral de la Familia,02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",2.1,"2.1 Poner fin al hambre y asegurar el acceso de todas las personas, a una alimentación sana, nutritiva y suficiente durante todo el año.",3,Desarrollo social,3.7,Hambre,3.7.1,Hambre
6,Gobierno humano y eficaz,O006,Consolidación del Control Interno de la Administración Pública Estatal,O006.C06,Participación ciudadana en la gestión pública incrementada,STyRC,Secretaría de la Transparencia y Rendición de Cuentas,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
1,Seguridad y paz social,E031,Eficacia en la operatividad policial,E031.C09,Patrullajes y operativos de seguridad pública realizados.,SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
1,Seguridad y paz social,E031,Eficacia en la operatividad policial,E031.C08,"Personal de instancias de seguridad pública con resultado de evaluación de control de confianza y certificado único policial, emitidos.",CECCEG,Centro de Evaluación y Control de Confianza del Estado de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.a,"16.a Fortalecer las instituciones nacionales pertinentes, incluso mediante la cooperación internacional, para crear a todos los niveles, particularmente en los países en desarrollo, la capacidad de prevenir la violencia y combatir el terrorismo y la delincuencia.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
1,Seguridad y paz social,E016,Certeza jurídica y derechos de los adultos y adolescentes internos,E016.C02,"Personas adolescentes privadas de su libertad con atención y formación brindadas en: Protección al ambiente, salud y a la salud mental, actividades educativas, deporte, adquisición de habilidades para un oficio, el arte, industria y de profesión de acuerdo a la edad del menor y culturales.",SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,S003,Impulso al combate a la pobreza con el mejoramiento de la situación familiar,S003.C06,Personas con discapacidad incluidas laboralmente,INGUDIS,Instituto Guanajuatense para las Personas con Discapacidad,08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",8.5,"8.5 Lograr el empleo pleno y productivo y el trabajo decente para todos los hombres y mujeres, incluidos los jóvenes y las personas con discapacidad, y la igualdad de remuneración por trabajo de igual valor.",2,Economía,2.2,Crecimiento económico,2.2.1,Trabajo y Economía
5,Desarrollo ordenado y sostenible,E026,Empresa Limpia,E026.C01,Personas incorporadas en los esquemas de corresponsabilidad social,PAOT,Procuraduría Ambiental y de Ordenamiento Territorial del Estado de Guanajuato,12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,12.7,"12.7 Promover prácticas de contratación pública que sean sostenibles, de conformidad con las políticas y prioridades nacionales.",2,Economía,2.3,Consumo y producción,2.3.1,Producción y consumo responsables
1,Seguridad y paz social,E016,Certeza jurídica y derechos de los adultos y adolescentes internos,E016.C01,"Personas Privadas de su Libertad con atención y formación brindada en los ejes de reinserción de: trabajo , capacitación, educación, deporte y salud.",SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
5,Desarrollo ordenado y sostenible,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C07,Planificación y gestión de apoyos para una vivienda adecuada realizados,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.1,"11.1 Asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
6,Gobierno humano y eficaz,M001,Gestión de los ingresos públicos,M001.C04,"Política Fiscal y control de los ingresos efectivos, implementados",SFIA,"Secretaría de Finanzas, Inversión y Administración",17,Objetivo 17: Revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.1,"17.1 Fortalecer la movilización de recursos internos, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra índole.",2,Economía,2.5,Alianza mundial,2.5.3,Finanzas
5,Desarrollo ordenado y sostenible,G006,Mejoramiento de las condiciones ambientales,G006.C08,Políticas ambientales en materia de impacto y riesgo ambiental actualizadas y armonizadas con los municipios,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"11.6 Reducir el impacto ambiental negativo per cápita de las ciudades, lo que incluye prestar especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
6,Gobierno humano y eficaz,O005,Sistema Estatal Anticorrupción,O005.C01,"Políticas públicas y acciones permanentes, en materia de prevención, detección, control, sanción, disuasión y combate a la corrupción, implementadas con imparcialidad y oportunidad para fomentar la integridad y la ética en el servicio público.",SESEA,Secretaría Ejecutiva del Sistema Estatal Anticorrupción,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.5,16.5 Reducir considerablemente la corrupción y el soborno en todas sus formas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
3,Educación de Calidad,E003,Actividades artísticas y culturales,E003.C02,Presentaciones artísticas y culturales realizadas.,FORUM,Fórum Cultural Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
6,Gobierno humano y eficaz,R009,Garantizar el otorgamiento y pago de seguros y prestaciones de los afiliados del ISSEG,R009.C02,Prestaciones otorgados en sus diferentes modalides,ISSEG,Instituto de Seguridad Social del Estado de Guanajuato,10,Objetivo 10: Reducir la desigualdad en y entre los países,10.4,"10.4 Adoptar políticas, especialmente fiscales, salariales y de protección social, y lograr progresivamente una mayor igualdad.",3,Desarrollo social,3.6,Desigualdad,3.6.1,Reducción de desigualdades
5,Desarrollo ordenado y sostenible,E041,Justicia ambiental,E041.C03,"Procedimiento jurídico - administrativo en materia medioambiental, desahogado en las unidades económicas",PAOT,Procuraduría Ambiental y de Ordenamiento Territorial del Estado de Guanajuato,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.a,"11.a Apoyar los vínculos económicos, sociales y ambientales positivos entre las zonas urbanas, periurbanas y rurales mediante el fortalecimiento de la planificación del desarrollo nacional y regional.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
7,Poderes y Autónomos,E059,Tribunal Estatal Electoral de Guanajuato,E059.C04,Proceso Electoral 2020-2021 atendido.,TEEG,Tribunal Estatal Electoral de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
7,Poderes y Autónomos,E022,Confianza en el Instituto Electoral del Estado de Guanajuato,E022.C01,Proceso electoral local 2020-2021 celebrado.,IEEG,Instituto Electoral del Estado de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C11,Procesos educativos desde la perspectiva de género implementados,IMUG,Instituto para las Mujeres Guanajuatenses,05,Objetivo 5: Lograr la igualdad entre los géneros y empoderar a todas las mujeres y las niñas,5.2,"5.2 Eliminar todas las formas de violencia contra todas las mujeres y las niñas en los ámbitos público y privado, incluidas la trata y la explotación sexual y otros tipos de explotación.",3,Desarrollo social,3.5,Igualdad de género,3.5.1,Igualdad de género
1,Seguridad y paz social,E032,Eficiencia de la justicia laboral,E032.C01,"Procuración de la justicia laboral en el Estado de conformidad al marco legal a trabajadores, sus beneficiarios y sindicatos brindada",SG,Secretaría de Gobierno,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.7,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
6,Gobierno humano y eficaz,R007,Comunicación social,R007.C01,Productos de comunicación social realizados,CGCS,Coordinación General de Comunicación Social,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
7,Poderes y Autónomos,E030,Efectividad del sector de procuración de justicia,E030.C17,"Profesionalización vinculada a las competencias requeridas para el personal de la Fiscalía General, efectuada.",FGEG,Fiscalía General del Estado de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
6,Gobierno humano y eficaz,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C02,Programa de capacitación implementado para el fortalecimiento de las capacidades institucionales en materia de desarrollo urbano y ordenamiento ecológico territorial,IPLANEG,"Instituto de Planeación, Estadística y Geografía del Estado de Guanajuato",11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.2,"11.2 Proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, mediante la ampliación de transporte público.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
3,Educación de Calidad,E062,Competencias en Educación Básica,E062.C01,"Programa de estudio de formación académica complementaria para el fortalecimiento de competencias del español y las matemáticas en los estudiantes de educación básica, implementado.",SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.1,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E062,Competencias en Educación Básica,E062.C04,"Programa de estudio de formación complementaria para la enseñanza - aprendizaje de las ciencias naturales y sociales en los estudiantes de educación básica, implementado.",SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.1,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E062,Competencias en Educación Básica,E062.C02,"Programa de estudio de inglés para la enseñanza del idioma a alumnos de educación básica, implementado.",SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E005,Promoción de la convivencia escolar pacífica,E005.C02,Programa de formación de valores para docentes y educandos realizado.,SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
