id_dimension_ped,descripcion_dimension_ped,id_linea_estrategica_ped,descripcion_linea_estrategica_ped,id_objetivo_ped,descripcion_objetivo_ped,id_estrategia_ped,descripcion_estrategia_ped,id_ods,descripcion_ods,id_metas_ods,descripción_metas_ods
PED.D02,Económica,PED.02.02,Articulación Productiva,PED.02.02.01,"Aprovechar las ventajas comparativas, locales y regionales, y activar las cadenas de valor que incluyen a las micro, pequeñas y medianas empresas locales que generan el desarrollo económico y social de sus comunidades.",PED.02.02.01.04,Desarrollo de proveeduría en el estado para consolidar las cadenas de valor locales y globales.,ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.03,"9.3 Aumentar el acceso de las pequeñas industrias y otras empresas, en particular en los países en desarrollo, a los servicios financieros, incluidos créditos asequibles, y su integración en las cadenas de valor y los mercados."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.01,"Crecimiento y consolidación de la infraestructura hidráulica, para la captación     y la distribución eficiente del agua.",ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.02,"Administración eficiente del recurso hídrico, tanto en el ámbito urbano como en el rural.",ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.03,Fomento de una conciencia para el uso racional y sustentable del agua en los diversos sectores de la población.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.04,Implementación de sistemas de uso sustentable del agua en los sectores pro- ductivos.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.05,Tratamiento de aguas residuales para reúso en actividades industriales y riego de áreas verdes.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.06,Remediación de cauces y cuerpos de agua.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D03,Medio Ambiente y Territorio,PED.03.01,Medio Ambiente,PED.03.01.01,Garantizar la disponibilidad y calidad del agua de acuerdo con sus diferentes destinos.,PED.03.01.01.07,Protección de las zonas de recarga de los acuíferos.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.0A,"6.a Ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.01,Formación y fortalecimiento de capital humano de alto nivel competitivo con perspectiva de género.,ODS.08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",MM.08.03,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de empleos decentes, el emprendimiento, la creatividad y la innovación y alentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.02,"Promoción del autoempleo, la equidad y la igualdad laboral.",ODS.08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",MM.08.03,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de empleos decentes, el emprendimiento, la creatividad y la innovación y alentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.03,Fortalecimiento del sistema de protección social de las personas trabajadoras.,ODS.08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",MM.08.03,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de empleos decentes, el emprendimiento, la creatividad y la innovación y alentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros."
PED.D02,Económica,PED.02.01,Empleo y Competitividad,PED.02.01.01,"Promover el empleo de calidad, inclusivo y bien remunerado, formado y capacitado para la empleabilidad, con igualdad de oportunidades para mujeres y hombres.",PED.02.01.01.04,Vinculación laboral entre el sector educativo y productivo.,ODS.08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",MM.08.03,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de empleos decentes, el emprendimiento, la creatividad y la innovación y alentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.01,"Incremento de las opciones de empleo y el ingreso digno, en condiciones de igualdad.",ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.02,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.02,"Mejora de la alimentación y nutrición de la población guanajuatense, particular­ mente de las personas en condición de vulnerabilidad.",ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.02,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.03,Cobertura universal de los servicios básicos.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.02,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.04,Impulso a la familia como la institución que promueve valores y principios para generar personas responsables.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.02,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.05,Incremento de los niveles de cohesión social de las comunidades.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.02,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.06,Promoción de la innovación social con la participación de las y los ciudadanos.,ODS.06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,MM.06.02,"6.2 Lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.01,"Armonización del marco jurídico en materia de ordenamiento territorial, de manera que promueva políticas concurrentes en los tres órdenes de gobierno.",ODS.01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,MM.01.04,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.02,"Gestión de los asentamientos humanos y centros de población y ordenamiento del territorio bajo los principios de inclusión, equidad y sostenibilidad, considerando las necesidades, condiciones e intereses específicos de mujeres y hombres.",ODS.01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,MM.01.04,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.03,Promoción del derecho a la ciudad y a la equidad e inclusión en los asentamientos humanos con perspectiva de género.,ODS.01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,MM.01.04,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.04,Impulso a la participación ciudadana en condiciones de igualdad de género y transparencia en el proceso de planeación y seguimiento.,ODS.01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,MM.01.04,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.05,"Difusión y protección del patrimonio cultural, urbano y arquitectónico con enfoque incluyente.",ODS.01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,MM.01.04,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.06,"Asegurar el cumplimiento de las políticas, estrategias e instrumentos normativos para el ordenamiento territorial y la protección ambiental con un enfoque de sustentabilidad.",ODS.01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,MM.01.04,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.01,"Incremento de las opciones de empleo y el ingreso digno, en condiciones de igualdad.",ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.02,"Mejora de la alimentación y nutrición de la población guanajuatense, particular­ mente de las personas en condición de vulnerabilidad.",ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.03,Cobertura universal de los servicios básicos.,ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.04,Impulso a la familia como la institución que promueve valores y principios para generar personas responsables.,ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.05,Incremento de los niveles de cohesión social de las comunidades.,ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.06,Promoción de la innovación social con la participación de las y los ciudadanos.,ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.01,"Armonización del marco jurídico en materia de ordenamiento territorial, de manera que promueva políticas concurrentes en los tres órdenes de gobierno.",ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.02,"Gestión de los asentamientos humanos y centros de población y ordenamiento del territorio bajo los principios de inclusión, equidad y sostenibilidad, considerando las necesidades, condiciones e intereses específicos de mujeres y hombres.",ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.03,Promoción del derecho a la ciudad y a la equidad e inclusión en los asentamientos humanos con perspectiva de género.,ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.04,Impulso a la participación ciudadana en condiciones de igualdad de género y transparencia en el proceso de planeación y seguimiento.,ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.05,"Difusión y protección del patrimonio cultural, urbano y arquitectónico con enfoque incluyente.",ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D03,Medio Ambiente y Territorio,PED.03.02,Territorio,PED.03.02.01,"Lograr una administración sustentable del territorio, que impulse el desarrollo de comunidades y ciudades humanas y sustentables.",PED.03.02.01.06,"Asegurar el cumplimiento de las políticas, estrategias e instrumentos normativos para el ordenamiento territorial y la protección ambiental con un enfoque de sustentabilidad.",ODS.11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",MM.11.07,"11.7 Proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.01,"Mantenimiento de un marco normativo e institucional de vanguardia, que impul­ se al sector agroalimentario.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.04,"2.4 Asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la ca­pacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.02,Creación de modelos de asociatividad en el sector en condiciones de igualdad.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.04,"2.4 Asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la ca­pacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.03,Impulso a la productividad en el sector agroalimentario.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.04,"2.4 Asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la ca­pacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.04,Fortalecimiento de la productividad y autosuficiencia de la sociedad rural con igualdad de oportunidades para mujeres y hombres.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.04,"2.4 Asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la ca­pacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.05,Aprovechamiento sostenible de los recursos naturales.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.04,"2.4 Asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la ca­pacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.01,"Mantenimiento de un marco normativo e institucional de vanguardia, que impul­ se al sector agroalimentario.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.02,Creación de modelos de asociatividad en el sector en condiciones de igualdad.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.03,Impulso a la productividad en el sector agroalimentario.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.04,Fortalecimiento de la productividad y autosuficiencia de la sociedad rural con igualdad de oportunidades para mujeres y hombres.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
