ciclo,periodo,id_eje,decripción_eje,id_division,descripcion_division,id_centro_gestor,descripcion_centro_gestor,id_siglas,descripcion_siglas,id_programa_presupuestario,descripcion_programa_presupuestario,id_proceso_proyecto,descripcion_proceso_proyecto,Municipio,Monto
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,San Miguel de Allende," 144,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Santa Catarina," 144,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Silao de la Victoria," 144,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Tarimoro," 288,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Tierra Blanca," 144,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Valle de Santiago," 288,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Villagrán," 144,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,811,Dirección General de desarrollo y Promoción de la Empresa Rural,8,SDAyR,S022,Fortalecimiento de las Unidades de Producción Familiar,Q0163,Profesionalización Agropecuaria,Xichú," 144,000.00 "
2021,2021-03-31,7,Poderes y Autónomos,AU,Organismos Autónomos,AU08,Fiscalía General del Estado de Guanajuato,AU,FGEG,E030,Efectividad del sector de procuración de justicia,Q3105,Profesionalización del Ministerio Público y Servicios Periciales,Cobertura Estatal," 420,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Abasolo," 5,800,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Acámbaro," 850,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Apaseo el Grande," 3,500,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Celaya," 3,100,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Comonfort," 2,100,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Cortazar," 850,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Doctor Mora," 850,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Dolores Hidalgo Cuna de la Independencia Nacional," 8,200,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Guanajuato," 6,000,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Irapuato," 16,780,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Jaral del Progreso," 2,200,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),León," 42,550,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Manuel Doblado," 4,250,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Moroleón," 17,500,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Por Determinar," 218,657,076.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Purísima del Rincón," 3,000,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Romita," 1,650,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Salamanca," 12,350,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),San Felipe," 5,300,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),San Francisco del Rincón," 2,250,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),San José Iturbide," 550,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),San Luis de la Paz," 900,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),San Miguel de Allende," 20,920,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Santa Cruz de Juventino Rosas," 2,550,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Silao de la Victoria," 19,800,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Tarimoro," 3,400,000.00 "
2021,2021-03-31,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),Valle de Santiago," 4,300,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Abasolo," 1,214,533.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Acámbaro," 861,491.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Apaseo el Alto," 843,143.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Apaseo el Grande," 843,504.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Atarjea," 240,790.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Celaya," 425,626.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Cobertura Estatal," 3,413,410.80 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Comonfort," 1,149,136.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Coroneo," 220,819.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Cortazar," 269,558.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Cuerámaro," 533,013.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Doctor Mora," 496,812.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Dolores Hidalgo Cuna de la Independencia Nacional," 2,438,944.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Guanajuato," 294,077.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Huanímaro," 331,472.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Irapuato," 1,103,765.58 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Jaral del Progreso," 161,503.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Jérecuaro," 1,484,063.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,León," 1,184,104.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Manuel Doblado," 1,148,942.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Moroleón," 98,963.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Ocampo," 2,071,841.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Pénjamo," 2,460,973.08 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Por Determinar," 33,535,818.53 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Pueblo Nuevo," 2,700.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Purísima del Rincón," 220,763.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Romita," 1,172,521.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Salamanca," 710,333.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Salvatierra," 378,039.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,San Diego de la Unión," 1,703,070.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,San Felipe," 2,952,783.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,San Francisco del Rincón," 813,464.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,San José Iturbide," 883,332.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,San Luis de la Paz," 2,286,225.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,San Miguel de Allende," 2,794,127.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Santa Catarina," 151,404.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Santa Cruz de Juventino Rosas," 895,794.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Santiago Maravatío, 145.00 
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Silao de la Victoria," 869,907.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Tarandacuao," 117,862.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Tarimoro," 487,953.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Tierra Blanca," 149,828.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Uriangato," 79,177.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Valle de Santiago," 1,677,873.70 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Victoria," 1,038,060.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Villagrán," 349,664.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Xichú," 709,754.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,815,Subsecretaría Para El desarrollo y Competitividad Agroalimentaria,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q0165,Programa de Fomento al Aseguramiento Agropecuario,Yuriria," 826,579.00 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3029,Instituto Para las Mujeres Guanajuatenses,30,IMUG,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,Q2895,Programa de Fortalecimiento a la Transversalidad de la Perspectiva de Género,Por Determinar," 11,333,907.00 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1148,Dirección General para la Coordinación de Organizaciones e Instituciones de Educación Superior,11,SEG,P005,Gestión de centros escolares de Educación Media Superior y Superior,Q3530,Programa de Fortalecimiento de las Instituciones Formadoras de Profesionales de la Educación,Cobertura Estatal," 222,250.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,812,Subsecretaría de Administración y Eficiencia de Los Recursos Naturales Agropecuarios del Sector Rural,8,SDAyR,S011,Campo sustentable en el uso del agua,Q2886,Programa de Fortalecimiento y Modernización de las Unidades de Producción Agrícolas de Riego,Abasolo," 350,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,812,Subsecretaría de Administración y Eficiencia de Los Recursos Naturales Agropecuarios del Sector Rural,8,SDAyR,S011,Campo sustentable en el uso del agua,Q2886,Programa de Fortalecimiento y Modernización de las Unidades de Producción Agrícolas de Riego,Acámbaro," 350,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,812,Subsecretaría de Administración y Eficiencia de Los Recursos Naturales Agropecuarios del Sector Rural,8,SDAyR,S011,Campo sustentable en el uso del agua,Q2886,Programa de Fortalecimiento y Modernización de las Unidades de Producción Agrícolas de Riego,Celaya," 700,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,812,Subsecretaría de Administración y Eficiencia de Los Recursos Naturales Agropecuarios del Sector Rural,8,SDAyR,S011,Campo sustentable en el uso del agua,Q2886,Programa de Fortalecimiento y Modernización de las Unidades de Producción Agrícolas de Riego,Comonfort," 700,000.00 "
