ciclo,periodo,id_eje,decripción_eje,id_division,descripcion_division,id_centro_gestor,descripcion_centro_gestor,id_siglas,siglas_dependencia,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_proceso_proyecto,descripcion_proceso_proyecto,detalle,aprobado
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,30,Sector Paraestatal,3026,Procuraduría Ambiental y de Ordenamiento Territorial del Estado de Guanajuato,30,PAOT,E041,Justicia ambiental,E041.C03,"Procedimiento jurídico - administrativo en materia medioambiental, desahogado en las unidades económicas",Q2521,Patrullaje Ambiental para la Prevención de la Contaminación Generada por Actividades Agrícolas,"El proyecto se realiza a través de seis planes de acción considerados como hito lasresoluciones, acuerdos de terminación y recomendaciones de expedientes emitidos",404918.59
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,30,Sector Paraestatal,3026,Procuraduría Ambiental y de Ordenamiento Territorial del Estado de Guanajuato,30,PAOT,E041,Justicia ambiental,E041.C03,"Procedimiento jurídico - administrativo en materia medioambiental, desahogado en las unidades económicas",Q3457,Actualización Organizativa del Archivo de Expedientes de Procedimientos Jurídico Administrativos de las Subprocuradurías de la PAOT,El proyecto consiste en la actualización de la administración del archivo documental de expedientes de -Procedimiento Jurídico Administrativo- de las subprocuradurías que considera 1. Reorganización física del archivo de expedientes de -Procedimiento Jurídico Administrativo- de las subprocuradurías ; 2. Estandarización en el control sobre el resguardo y almacenamiento documental de los expedinetes de -Procedimiento Jurídico Administrativo- de las subprocuradurías.,404918.59
2021,2021-01-01,2,Desarrollo Humano y Social,30,Sector Paraestatal,3029,Instituto Para las Mujeres Guanajuatenses,30,IMUG,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C09,"Acciones de prevención de la violencia contra las niñas, adolescentes y mujeres realizadas",Q2895,Programa de Fortalecimiento a la Transversalidad de la Perspectiva de Género,"El Gobierno del Estado de Guanajuato a través del Instituto para las Mujeres Guanajuatenses, firma un Convenio de Colaboración con el Instituto Nacional de las Mujeres como responsable de coordinar la política nacional en materia de igualdad entre mujeres y hombres, establece el Programa de Fortalecimiento a la Transversalidad de la Perspectiva de Género (PFTPG) el cual tiene como objetivo general, contribuir a que los mecanismos para el adelanto de las mujeres (MAM) promuevan la incorporación de la perspectiva de género en el marco normativo, en los instrumentos de planeación, programáticos, así como en las acciones gubernamentales para implementar dicha política en las entidades federativas, en los municipios y en las delegaciones de la Ciudad de México, mediante su fortalecimiento institucional.    El PFTPG tiene una cobertura Nacional y su población objetivo son las Instancias de las Mujeres en las Entidades Federativas (IMEF), las Instancias Municipales de las Mujeres (IMM) y las unidades administrativas u homólogas, es decir, los mecanismos para el adelanto de las mujeres (MAM), que cumplan con los criterios de elegibilidad establecidos en las Reglas de Operación del Programa. Impulsando y facilitando el acceso de los MAM a los subsidios y herramientas que fortalezcan sus capacidades organizacionales, técnicas y operativas,  Para lograrlo, el programa tiene cuatro componentes, el primero relacionado con la transferencia de subsidios para la ejecución de los proyectos, el segundo con el recurso transferido para el fortalecimiento institucional, y los otros dos hacen referencia a la asesoría para la elaboración de los proyectos y la implementación del Modelo de Operación de los Centros para el Desarrollo de las Mujeres.",11333907
2021,2021-01-01,2,Desarrollo Humano y Social,30,Sector Paraestatal,3029,Instituto Para las Mujeres Guanajuatenses,30,IMUG,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C08,"Mecanismos de atención integral especializados a niñas, adolescentes y mujeres víctimas de violencia sus hijas e hijos implementados",Q3128,"Refugio para Mujeres, sus hijas e hijos en situación de violencia","A través del programa “Refugio para Mujeres, sus hijas e hijos en situación de Violencia” se otorga hospedaje temporal en un lugar seguro; protección y seguridad; alimentación; vestido y calzado; servicio médico; se atiende las necesidades de salud con que ingresa las mujeres en situación de violencia extrema, sus hijas e hijos para promover, proteger y restaurar su salud; apoyo psicológico; se les brinda a las mujeres en situación de violencia extrema, sus hijas e hijos contención, intervención en crisis, terapias individuales y grupales; asesoría jurídica; se brinda el servicio de asesoría y acompañamiento jurídico para la protección de las mujeres en situación de violencia extrema sus hijas e hijos, durante su estancia, presentando denuncias penales o administrativas; capacitación para el desarrollo de habilidades y destrezas; y brindar educación básica multigrado de regularización a hijas e hijos de las mujeres en situación de violencia extrema durante su permanencia en el Refugio.  La población objetivo del programa son las 1,913,195 mujeres y sus acompañantes, que residan en el Estado de Guanajuato, de manera prioritaria aquellas que habitan en las zonas de atención prioritario o de intervención social. El impacto esperado es contribuir a la igualdad sustantiva entre mujeres y hombres, promover una sociedad equitativa e incluyente. Implementar el Modelo de formación, especialización y actualización permanente de todo el personal especializado en la atención de las víctimas, sus hijas e hijos y Operación de Centros de Atención Externa que faciliten la Elaboración de un proyecto de vida para las mujeres egresadas del Refugio y Vincular a las hijas e hijos de mujeres para que inicien o continúan con su educación básica",2500000
2021,2021-01-01,2,Desarrollo Humano y Social,30,Sector Paraestatal,3029,Instituto Para las Mujeres Guanajuatenses,30,IMUG,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C08,"Mecanismos de atención integral especializados a niñas, adolescentes y mujeres víctimas de violencia sus hijas e hijos implementados",Q3189,"Acciones para reducir las manifestaciones de violencia en contra de niñas, adolescentes y mujeres","Durante el año 2020; a través del Instituto para las Mujeres Guanajuatenses, se crearon Unidades de Atención Especializadas las cuales están conformadas de manera multidisciplinarias y que tienen entre sus objetivos la realización e implementación de acciones enfocadas a la prevención de la violencia contra las mujeres, aunado a ello estas Unidades brindan atención, acompañamiento y seguimiento en casos de ser receptoras de violencia en cualquiera de los ámbitos de violencia que reconoce la Ley de Acceso de las Mujeres a una vida libre de violencia para el estado de Guanajuato.  Mediante este proyecto se pretende frenar y disminuir las acciones que reproducen la violencia contra las niñas, adolescentes y mujeres que se encuentren en situación de violencia y requieren en primera instancia de atención, con la finalidad de que a través de la asesoría y el acompañamiento integral accedan a su derecho a una vida libre de violencia. Mientras que la prevención de la violencia contra ellas implica realizar acciones y estrategias que visibilicen las estructuras de discriminación y desigualdad que reproducen la violencia contra las mujeres en todos sus ámbitos, por ello la prevención debe incluir la participación de hombres, mujeres, niñas, niños, adolescentes y personal del servicio público que abonen al cambio de patrones socioculturales.  La población potencial del Programa son las mujeres, niñas, niños y adolescentes que por sus condiciones sean personas receptoras de violencia, así como hombres que a partir de los estereotipos de género se convierten en generadores de violencia.",14000000
2021,2021-01-01,2,Desarrollo Humano y Social,30,Sector Paraestatal,3029,Instituto Para las Mujeres Guanajuatenses,30,IMUG,E045,Acceso equitativo y oportunidades de desarrollo para mujeres y hombres,E045.C10,Mecanismos igualitarios para el acceso de las mujeres a espacios de participación en todos los ámbitos del desarrollo implementados,Q3195,Acceso de las mujeres a oportunidades de desarrollo en condiciones de igualdad,"El programa denominado Acceso de las mujeres a oportunidades de desarrollo en condiciones de igualdad, otorga apoyos de tipo económico a mujeres en situación de alta vulnerabilidad o violencia de género que les permita mejorar sus condiciones económicas de vida y el acceso a una vida libre de violencia, así como el adicionar el monitoreo y seguimiento a mujeres beneficiadas de años anteriores para su empoderamiento y el impulso a su autonomía económica.   Así mismo, se busca vincular a mujeres con instituciones, dependencias, empresas u organizaciones de la sociedad civil para su empoderamiento y elaborar la estrategia para el acceso a recursos productivos, financieros, científico-tecnológicos y de créditos para el desarrollo de proyectos, particularmente a las mujeres en situación de vulnerabilidad y jefas de familia.  El impacto esperado es contribuir a la igualdad sustantiva entre mujeres y hombres, lo cual será posible a través del Programa Acceso de las Mujeres a Oportunidades de Desarrollo en Condiciones de Igualdad, cuyo propósito es impulsar el emprendedurismo de las mujeres mediante el desarrollo de habilidades y capacidades, que les permitan fortalecer su empoderamiento y autonomia económica.",11000000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3041,Instituto de Infraestructura Física Educativa de Guanajuato,30,INIFEG,E018,Cobertura en Educación Básica,E018.C04,Infraestructura educativa en buenas condiciones otorgada.,Q0303,Programa Anual de Obra de Infraestructura Educativa. Fondo de Aportaciones Múltiples (FAM),"Se evalúan las necesidades y condiciones de infraestructura de los planteles requeridos.  Se visitan para diagnosticar y con base en la información técnica se valida o invalida la procedencia de acciones en el plantel, se planea, se programa, se presupuesta, se elabora el expediente técnico, se contratan y se ejecutan las obras con la finalidad de que las escuelas tengan espacios educativos en tiempo, costo y especificaciones requeridas. Se pretende atender a la demanda de infraestructura física Educativa en el nivel básico para todo el Estado establecida en acciones del Programa Anual de Obra (Aulas, laboratorios, canchas, patios y obras complementarias). Previendo que estos espacios cuenten con características útiles, innovadoras y de calidad en materia de infraestructura. También se pretende que los espacios educativos cuenten con equipamiento de mobiliario escolar para su adecuada operación.",410157076
2021,2021-01-01,1,Seguridad y Paz Social,30,Sector Paraestatal,3062,Instituto de Formación en Seguridad Pública del Estado,30,INFOSPE,E031,Eficacia en la operatividad policial,E031.C15,"Elementos de seguridad pública del estado, son capacitados para el adecuado desarrollo de la función policial INFOSPE.",Q0276,Formación y Profesionalización de los Cuerpos de Seguridad Pública del Estado,"Estandarizar mediante la capacitación y profesionalización a los elementos de Seguridad Pública Estatal y Municipal del Estado de Guanajuato, bajo los lineamientos de la formación inicial y continua establecidos por el Sistema Nacional de Seguridad Pública, ofreciendo al elemento los conocimientos técnicos y los recursos prácticos y tecnológicos que le permita aplicar su aprendizaje en sus tareas cotidianas como servidor público en el área de la seguridad. Fortaleciendo esta profesionalización, a través del programa permanente de evaluación de la competencia profesional. Dicha estandarización, se logrará mediante instrumentos técnicos-didácticos, y la adquisición del equipamiento necesario (herramientas técnicas, tecnológicas y de inmobiliario): vehículos, equipo táctico y de seguridad, equipo tecnológico y software, equipo armamentístico y municiones, equipo de radiocomunicaciones y médico, mobiliario de aulas, y polizas de mantenimiento.",11416634.02
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3203,Dirección General de Planeación y Proyectos Estratégicos,32,SMAOT,P006,Gestión integral de la biodiversidad,P006.C03,Intervenciones educativas ambientales sobre agenda verde implementadas,Q0089,Más Educación Ambiental para la Sustentabilidad en Guanajuato,"La iniciativa se enfocará a incrementar el alcance de la educación ambiental de manera transversal, a través de la formación de docentes en educación ambiental para que contribuyan en el cuidado del medio ambiente desde los centros educativos; desarrollo de capacidades en jóvenes para convertirlos en promotores de la educación ambiental; creación de una administración pública sustentable mediante la implementación de un sistema de manejo ambiental",1476353
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3206,Dirección General de Gestión Ambiental,32,SMAOT,G006,Mejoramiento de las condiciones ambientales,G006.C06,Residuos tratados de manejo especial conforme a la normativa ambiental,Q0091,Política Estatal para la Gestión Integral de los Residuos e Impacto Ambiental,"Este proyecto consiste en la implementación de diversas estrategias encaminadas a la mejora de la gestión ambiental en el ámbito del manejo integral de residuos e impacto ambiental; como puede ser la implementación de estrategias de digitalización, aprovechamiento de residuos de construcción generados en la ejecución de obra pública estatal y orgánicos de empresas, elaboración de plan de manejo colectivo de residuos orgánicos con la adhesión de empresas generadoras. Lo anterior con el objetivo de lograr una adecuada gestión del medio ambiente que favorezca el aprovechamiento racional y sustentable de los recursos naturales; así como una gestión integral de residuos con base en la valorización y la generación de energía (en concordancia con objetivos y estrategias del PED 2040).",2236787
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3207,Dirección General de Calidad del Aire,32,SMAOT,G006,Mejoramiento de las condiciones ambientales,G006.C03,Servicios de información y evaluación generados.,Q0086,Monitoreo de la Calidad del Aire,"El proyecto 2021 contempla mantener en funcionamiento el Sistema de Monitoreo de Calidad del Aire del Estado de Guanajuato (SIMEG), a través de la operación de las 18 estaciones de monitoreo mediante la colaboración con instituciones, entidades y autoridades municipales, lo cual dará transparencia al proceso de generación de la información de la calidad del aire. Para ello, se contempla que la Secretaría realice la operación del Taller de Mantenimiento y Calibraciones para la aplicación del programa anual, mismo que garantizará el correcto funcionamiento de las estaciones que integran el SIMEG. La información será difundida en medios digitales, tales como el sitio web https://seica.guanajuato.gob.mx, la Ecoapp, twitter y facebook, administrados por personal de la Secretaría, además de la aplicación de otras acciones de difusión. La información será dirigida al público en general, además de autoridades para realizar acciones preventivas que eviten el incremento de concentraciones de contaminantes perjudiciales para la salud.",8271469
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3207,Dirección General de Calidad del Aire,32,SMAOT,G006,Mejoramiento de las condiciones ambientales,G006.C04,Modelo de Industria Sustentable de insumos de la construcción implementado,Q1416,Gestión Ambiental y Atención Integral del Sector Ladrillero,"La instrumentación de la Estrategia para la Atención Integral del Sector Ladrillero, tiene como base la participación y compromiso de los actores clave en el tema: productores, Municipio y Estado. De acuerdo a la situación que guarde el sector ladrillero en cada municipio, respecto del nivel de organización, capacitación y apertura al cambio de los productores, así como el compromiso de las autoridades municipales en atender el tema; se diseña un plan de trabajo a la medida enfocado a la regulación La gestión a reailzarse con cada municipio tiene lineamientos muy generales, como son: contar con un predio con uso de suelo industrial, y que cuente con el documento que acredite la legal disposición del predio; realizar estudios y proyectos necesarios en el predio; trabajos de organización, capacitación, acompañamiento y seguimiento con las personas productoras de ladrillo, a lo largo de todo el proyecto; contar con el proyecto ejecutivo; desarrollo e implementación del proyecto en el sitio determinado; realizar la puesta en marcha del proyecto, con el objetivo de obtener sus permisos y licencias correspondientes, sobre todo la Licencia Ambiental de Funcionamiento para Fuentes Fijas ante la SMAOT; Realizar permanentemente la evaluación y seguimiento del proyecto, a través de un modelo de mejora continua, para garantizar el éxito del proyecto, tanto en la parte técnica, como en los temas de organización y de mercado, con la visión de ser una empresa regulada de acuerdo a las normas oficiales mexicanas aplicables en materia de emisiones, y con esto proteger la salud de los habitantes del estado de Guanajuato.",1676132
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3207,Dirección General de Calidad del Aire,32,SMAOT,G006,Mejoramiento de las condiciones ambientales,G006.C04,Modelo de Industria Sustentable de insumos de la construcción implementado,Q3487,Centro de Trabajo de Industria Sustentable de Insumos de la Construcción de León,"Construcción de un Centro de Trabajo de Industria Sustentable con instalaciones e infraestructura necesarios para la producción de ladrillo en concordancia con la normativa ambiental y de ordenamiento ecológico y territorial, el cual se proyecta en dos etapas:  Primera etapa: construcción de 7 células para la producción de ladrillo, provistas de un horno multicámara de bajas emisiones con chimenea y equipos de control de emisiones, cada una, así como vialidades, estacionamiento, almacenes de combustibles (biomasa), materia prima y producto terminado para las células, así como oficinas administrativas, salón de usos múltiples y servicios sanitarios. Segunda etapa: construcción de 6 células para la producción de ladrillo, provistas de un horno multicámara de bajas emisiones con chimenea y equipos de control de emisiones, cada una, así como vialidades, así como estacionamiento, almacenes de combustibles (biomasa), materia prima y producto terminado para las células, laboratorio de calidad y tienda (centro de comercialización).",1320000
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3208,Dirección General de Cambio Climático y Sustentabilidad Energética,32,SMAOT,E042,Mitigación de emisiones de gas efecto invernadero,E042.C01,Acciones de eficiencia energética para el fomento a la sustentabilidad energética implementadas,Q0099,Impulso a la Sustentabilidad Energética,"El Gobierno del Estado, a través de la Secretaría del Medio Ambiente y Ordenamiento Territorial, con el proyecto plurianual “Utilización de Fuentes Renovables de Energía”, plantea la implementación de tecnologías probadas y disponibles en el mercado para la generación de energía limpia; tales como: sistemas fotovoltaicos, biodigestores, aerogeneradores y cualquier otra tecnología que cumpla con estos criterios.  La meta de reducción de emisiones para el estado de Guanajuato, se construirá tomando en cuenta principalmente el sector energético el cual contribuye con el 73% de las emisiones de gases de efecto invernadero. Todo lo anterior, con el objetivo general de mitigar la emisión de Gases y Compuestos de Efecto Invernadero, y aprovechar el potencial del Estado de Guanajuato para la producción de energía limpia.",4227680
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3208,Dirección General de Cambio Climático y Sustentabilidad Energética,32,SMAOT,E042,Mitigación de emisiones de gas efecto invernadero,E042.C02,Ecotecnologías para mitigación de GyCEI implementadas,Q1417,Calentadores Solares,"Se contempla el suministro e instalación de 2550 Calentadores Solares de Agua (CSA) iniciando con la socialización de las reglas de operación. Posteriormente por parte del Comité Técnico de Evaluación y Dictaminación se realizará la distribución de apoyos entre las diferentes contrapartes y convocatoria pública. Por parte de las contrapartes se realizará la integración de expedientes de solicitantes en el PREB y por parte de la SMAOT, se integrará al PREB los expedientes ingresados por convocatoria. Después se contempla la elaboración de los términos de referencia de los equipos por adquirir y posteriormente se inicia el proceso de integración de expedientes de solicitantes a través del PREB. Acto seguido se elabora el estudio de mercado para continuar con el proceso de compra a través de una Licitación Pública Nacional Presencial. Una vez que se cuenta con el padrón de solicitantes validado por el Comité, se inician los trabajos de socialización, luego se continúa con la instalación de los apoyos y capacitación de los beneficiarios. Antes de concluir se realiza la evaluación del programa a través de un proceso de MRV así como de contraloría social y finalmente se elabora el informe de resultados.",18647369
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3210,Dirección General Recursos Naturales,32,SMAOT,P006,Gestión integral de la biodiversidad,P006.C01,"Acciones de protección, conservación, restauración y aprovechamiento sustentable de los recursos naturales de la Entidad realizadas",Q0085,Conservación y Manejo de las Áreas Naturales Protegidas,"El proyecto trabajará en la restauración de tierras deforestadas y degradadas en Áreas Naturales Protegidas con enfoque de SOLUCIONES BASADAS EN LA NATURALEZA (SbN), que sea un gran aporte a la SEGURIDAD HÍDRICA del Estado. También en los componentes de DEGRADACIÓN DE LA TIERRA y PÉRDIDA DE BIODIVERSIDAD al trabajar con obras de conservación de suelo y agua y reforestación con especies nativas mediante programa de compensación ambiental con empresas. Se dará seguimiento a la operación de los comités técnicos de las 23 ANP, la implementación de semanas de la conservación para la difusión y participación social en la conservación de la ANP, seguimiento en capacitación de Guardabosques municipales y voluntarios en ANP, implementación de podas de sanidad contra pantas parásitas para evitar mayor infestación y contaminación y contar con dos brigadas al sur y norte del estado para acciones de prevención y combate de incendios. Asimismo como acción prioritaria se atenderá con este proyecto el control de malezas acuáticas en el ANP Laguna de Yuriria.",8000000
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3210,Dirección General Recursos Naturales,32,SMAOT,P006,Gestión integral de la biodiversidad,P006.C02,"Servicios de protección, conservación y restauración de los recursos forestales realizados",Q3066,Instrumentación del Programa Estatal Forestal,"El programa se opera bajo reglas de operación, en las cuales se determinan los procesos para otorgar los apoyos que se destinan a  personas que sean dueños o poseedores de áreas forestales  interesadas a realizar acciones de establecimiento y mantenimiento de plantaciones y prevención de incendios forestales, el apoyo que se les otorga es el siguiente: material vegetativo para reforestar, el pago de la preparación de terreno, preparación del material vegetativo, acarreo del material y la actividad de plantarlo, el mantenimiento de los árboles plantados por un periodo de un año donde se hace recajeteo, riegos de auxilio, podas y apoyo en capacitación y actividades de prevención de incendios forestales como apertura de brechas cortafuego, manejo de combustible, líneas negras, quemas controladas y combate de incendios forestales.",7345499
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3211,"Dirección General Desarrollo Urbano, Suelo y Vivienda",32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C07,Planificación y gestión de apoyos para una vivienda adecuada realizados,Q3244,Estudios y Proyectos de Desarrollo Urbano,"Análisis considerando todos los ángulos y vertientes de los elementos relacionados con el desarrollo urbano en el estado, integrando toda información suficiente para jerarquizar las prioridades, para trazar una ruta concreta en la creación de lineamientos que apoyen del desarrollo de ciudades mas humanas. Posteriormente proponer la infraestructura basada en la sustentabilidad como visión de un modelo de desarrollo con arraigo en los tomadores de decisión, donde el común acuerdo permita acciones en todos los sectores involucrados, especialmente en los del gobierno estatal y municipal. Para constituir una red de infraestructura verde la cual consta de una red interconectada de áreas naturales y otros espacios abiertos que conserva valores y funciones ecosistémicas naturales, sustenta agua y aire limpios, y provee una amplia gama de beneficios para las personas y la vida silvestre es la estructura ecológica para la salud ambiental, social y económica, en resumen, nuestro soporte de vida natural, centrada en elementos naturales a la infraestructura urbana, que contribuyan a mejorar la calidad del ambiente y mejorar la calidad de vida de los ciudadanos.",713277
2021,2021-01-01,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C05,Evaluación en materia ambiental de la implementación de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial realizada.,Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,"El Sistema de Evaluación en Materia Ambiental constituye uno de los principales soportes en la materia para evaluar la implementación (aplicación) de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial (PDUOET), a través de indicadores, además de realizar acciones y fortalecer la política territorial mediante los instrumentos de planeación territorial establecidos en el art. 40 del CTEMG. A través de 8 indicadores establecidos y actualizados se puede medir el impacto de la política territorial considerando los cambios observados en el territorio estatal. Por otro lado, las acciones ecológicas territoriales contenidas en los PDUOET, son prioritarias a realizar, ya que son un mecanismo que permite dar solución a las problemáticas establecidas en la agenda ambiental de estos instrumentos de planeación. Las acciones de implementación de acciones de conservación en Unidades de Gestión Ambiental y Territorial con política de conservación, atiende las líneas de acción establecidas dentro del Programa Estatal, disminuyendo la fragmentación de los ecosistemas y mejorando los servicios ecosistémicos como aire limpio, agua, entre otros, y por ende la calidad de vida de la población guanajuatense. Mientras que, las acciones de conservación y restauración de cuerpos de agua y ecosistemas acuáticos en Unidades de Gestión Ambiental y Territorial con Estrategia Ambiental 13 y/o Estrategia Ambiental 14 en materia hídrica del PEDUOET, se materializa en ríos y arroyos para mejorar la calidad del agua, que es objeto del aprovechamiento para la población. Los PDUOET, son el eje rector que permiten se efectue la política territorial, por ende es indispensable dar la continuidad con el apoyo a municipios en materia de ordenamiento ecológico territorial. Además se integrará el informe anual de planeación territorial, el cual integra todos los elementos que constituyen el Sistema Estatal de Ordenamiento Sustentable: Legislación, PDUOET, Acciones, Evaluaciòn y Resultados.",2695434
2021,2021-01-01,2,Desarrollo Humano y Social,34,Secretaría del Migrante y Enlace Internacional,3402,Subsecretaría de Asistencia Integral al Migrante,34,SMEI,S008,Atención integral al migrante y su familia,S008.C01,"Obras, acciones sociales y proyectos productivos otorgados a los migrantes y sus familias",Q0082,Apoyo Sin Fronteras,"Ejecución de obras de infraestructura, acciones sociales y APPs que contribuyan a elevar la calidad de vida en las comunidades de origen de los y las migrantes y de sus familias. Incrementando la participación de los guanajuatenses radicados en el extranjero en el desarrollo del edo, fomentando los lazos de identidad hacia sus lugares de origen y fortaleciendo la coordinación entre autoridades gubernamentales y los  y las migrantes para invertir en sus comunidades de origen, así como fomentar la participación de manera transversal con dependencias y organismos de la SC en beneficio de la población objetivo. Atención de las iniciativas que los clubes y organizaciones de migrantes solicitan para contribuir a elevar la calidad de vida en sus comunidades de origen a través de la ejecución de obras de infraestructura (agua, drenaje, electricidad, pavimentaciones, caminos rurales y servicios comunitarios), acciones sociales (ayudas alimentarias, becas, equipamiento educativo, deportivo y de salud) y actividades productivas patrimoniales (proyectos productivos para apoyar el autoempleo) . Para llevar a cabo la ejecución del programa es necesario fomentar los lazos de identidad de los migrantes hacia sus lugares de origen y fortalecer la coordinación entre autoridades gubernamentales para lograr la concurrencia de recursos, así como la participación de manera transversal con dependencias y organismos de la SC en beneficio de la población objetivo. Los beneficiarios serán las familias de los migrantes en sus localidades de origen a través de las obras de infraestructura y las acciones sociales así como los migrantes en retorno y familiares de migrantes a través de la ejecución de las APPs. Asimismo, se tiene la necesidad de contar con un sistema informático de registro de información que nos permita compilar, procesar y resguardar datos de los apoyos que se otorgan a través del proyecto de inversión, ya que actualmente esta información se procesa en hojas de cálculo (Excel),",4000000
2021,2021-01-01,7,Poderes y Autónomos,AU,Organismos Autónomos,AU08,Fiscalía General del Estado de Guanajuato,AU,FGEG,E030,Efectividad del sector de procuración de justicia,E030.C18,"Tecnología e infraestructura de acuerdo a los requerimientos que implica el sistema de justicia penal y la autonomía de la Fiscalía General, adecuada.",Q3104,Fortalecimiento al Sistema Nacional de Información de la Fiscalía General del Estado,"Dotar con Equipamiento e infraestructura tecnológica a las diferentes áreas de los 46 municipios de la Fiscalía, reforzando los SITE donde se resguarda la información e incrementando nuestros enlaces con equipos y soluciones de vanguardia, reforzar las medidas de seguridad lógica con sistemas de protección en nuestras bases de datos.  Etapa 1: Fortalecimiento físico de los site, aire acondicionado, respaldo de energía. •	Crecimiento de torres para enlaces de telecomunicación.  Etapa 2: Resguardo lógico de las bases de datos, firewall •	Seguridad en el envío de información, encriptación •	Recuperación de datos  Etapa 3: Fortalecer los enlaces Con lo cual se tendrán los siguientes beneficios: •	Actualización de las bases de datos y los sistemas para la recopilación y análisis de información táctica que sustenten el desarrollo de la función ministerial. •	Vigilar el registro, manejo, actualización y control de la información que por motivos de investigación ministerial. •	Aplicación los Protocolos de investigación y de cadena de custodia adoptados en la Fiscalía •	Clasificación la información conforme a datos, voces e imágenes vinculadas con organizaciones, grupos y personas, con motivo de hechos delictivos •	Apoyar, cuando así lo soliciten, en investigaciones que se lleven a cabo por otras instituciones de procuración de justicia y seguridad pública",14627157.77
2021,2021-01-01,7,Poderes y Autónomos,AU,Organismos Autónomos,AU08,Fiscalía General del Estado de Guanajuato,AU,FGEG,E030,Efectividad del sector de procuración de justicia,E030.C17,"Profesionalización vinculada a las competencias requeridas para el personal de la Fiscalía General, efectuada.",Q3105,Profesionalización del Ministerio Público y Servicios Periciales,"Dotar de conocimientos necesarios a los Agentes de Ministerio Público con  acciones y actividades de capacitación y profesionalización que fomenten las habilidades y conocimientos técnicos del contenido teórico y práctico de los programas de capacitación, actualización, especialización y certificación fomentará la profesionalización y el ejercicio de atribuciones con base en los principios y objetivos referidos y promoverán el efectivo aprendizaje y el pleno desarrollo de los conocimientos, habilidades, destrezas y actitudes necesarios para el desempeño del servicio público La capacitación se otorgará a las áreas sustantivas encargadas de operar el nuevo sistema, Ministerios Públicos, Peritos y Policías Ministeriales. Destacándose en la capacitación de las 3 áreas cuatro puntos de necesidad esencial para poder operar el nuevo sistema: o	Atención al público conforme al nuevo marco nacional que deriva de la reforma integral en Derechos Humanos (2011) y la ley general y estatal de atención a víctimas. o	Aplicación de normas especiales como son los mecanismos alternativos de solución de controversias en materia penal  y la ley de adolescentes. o	Conocimiento básico indispensable del compendio documental del nuevo sistema. o	Imprescindible conocimiento de las audiencias como nuevo escenario de actuación ministerial.",420000
